"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.nums","Answer.nums","Answer.surveycode","Approve","Reject"
"34R3P23QHS8J4MV5112QK8UBUBMHW6","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3VHP9MDGRORTZCVOFMJRTD7K2N4FCP","A1O67YS3DU0ZHX","Submitted","Mon Aug 08 14:39:50 PDT 2022","Mon Aug 08 15:01:16 PDT 2022","Thu Aug 11 15:01:16 PDT 2022","","","","1286","100% (1/1)","0% (0/0)","0% (0/0)","1","1","N8zSSi1rU0VE0BOiscpido"
"34R3P23QHS8J4MV5112QK8UBUBMHW6","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3TXMY6UCAFVQQ1LXT2UL5CBY9PDCQG","A1PIGZNLSQMGNW","Submitted","Mon Aug 08 14:39:40 PDT 2022","Mon Aug 08 14:44:08 PDT 2022","Thu Aug 11 14:44:08 PDT 2022","","","","268","0% (0/0)","0% (0/0)","0% (0/0)","1","1","N8zOZKdgKTex5ntigW5ido"
"34R3P23QHS8J4MV5112QK8UBUBMHW6","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3ERET4BTVNG2H0GZ4D0X70YH4Y6K93","A1POFZJ6S69OO4","Submitted","Mon Aug 08 13:17:20 PDT 2022","Mon Aug 08 13:22:00 PDT 2022","Thu Aug 11 13:22:00 PDT 2022","","","","280","0% (0/0)","0% (0/0)","0% (0/0)","1","1","N8z5oMfYmudCCvg1HcMido"
"34R3P23QHS8J4MV5112QK8UBUBMHW6","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3JPSL1DZ5T6HUPB7TW6DVNQ54B1ANL","AMJ5KVUCSZGGB","Submitted","Mon Aug 08 13:57:02 PDT 2022","Mon Aug 08 14:18:14 PDT 2022","Thu Aug 11 14:18:14 PDT 2022","","","","1272","0% (0/0)","0% (0/0)","0% (0/0)","1","1","N8zGs3TGlFuq5bc5tbAido"
"34R3P23QHS8J4MV5112QK8UBUBMHW6","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3VA45EW49OU3IMYJYSDXZBX7QRSO1I","ARCZLTB18LD33","Submitted","Mon Aug 08 13:19:45 PDT 2022","Mon Aug 08 13:59:16 PDT 2022","Thu Aug 11 13:59:16 PDT 2022","","","","2371","0% (0/0)","0% (0/0)","0% (0/0)","1","1","N8zEZh4Y8UXIFlhDwWIido"
"3I7KR83SNAKZUGJ5EBVVJG2SOR5K9N","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","34YB12FSQZVCMY3A3VJNEUC8XGWGMV","A1SLASX6PGAY8V","Submitted","Mon Aug 08 13:20:09 PDT 2022","Mon Aug 08 14:03:09 PDT 2022","Thu Aug 11 14:03:09 PDT 2022","","","","2580","0% (0/0)","0% (0/0)","0% (0/0)","2","2","N8zEx0eiggZ35q6j9IPido"
"3I7KR83SNAKZUGJ5EBVVJG2SOR5K9N","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3LRLIPTPERGGMJQ4WJEX3V91AGOKAI","A1SLJKNSNHOJRN","Submitted","Mon Aug 08 13:45:12 PDT 2022","Mon Aug 08 14:03:58 PDT 2022","Thu Aug 11 14:03:58 PDT 2022","","","","1126","100% (2/2)","0% (0/0)","0% (0/0)","2","2","N8zFhK14tVF4tElTre4ido"
"3I7KR83SNAKZUGJ5EBVVJG2SOR5K9N","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3WOKGM4L72N3BXD1299XL6EXLZM0OR","A2F3GPWRBTSY1V","Submitted","Mon Aug 08 13:24:22 PDT 2022","Mon Aug 08 13:29:01 PDT 2022","Thu Aug 11 13:29:01 PDT 2022","","","","279","0% (0/0)","0% (0/0)","0% (0/0)","2","2","N8z7YxrYyrgg4-YzetYido"
"3I7KR83SNAKZUGJ5EBVVJG2SOR5K9N","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3MB8LZR5BG0XI2H8TA3NC9PC4S1LKF","A2TXC8Q2IFGRXH","Submitted","Mon Aug 08 14:47:38 PDT 2022","Mon Aug 08 14:51:53 PDT 2022","Thu Aug 11 14:51:53 PDT 2022","","","","255","0% (0/0)","0% (0/0)","0% (0/0)","2","2","N8zQP3y0salJQMCYwOSido"
"3I7KR83SNAKZUGJ5EBVVJG2SOR5K9N","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3IHR8NYAM882VL730A9EM990CG04PU","ATIVK9XUANIUE","Submitted","Mon Aug 08 13:25:43 PDT 2022","Mon Aug 08 13:32:02 PDT 2022","Thu Aug 11 13:32:02 PDT 2022","","","","379","100% (2/2)","0% (0/0)","0% (0/0)","2","2","N8z8R4_yj-aJFun8DXmido"
"3GL25Y68431KL01623EPEWGEKZRMXD","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","31HQ4X3T3THV6LUGYJCP3VGMLM0SLP","A1PHX1B7PE52AR","Submitted","Mon Aug 08 13:17:34 PDT 2022","Mon Aug 08 13:34:44 PDT 2022","Thu Aug 11 13:34:44 PDT 2022","","","","1030","0% (0/0)","0% (0/0)","0% (0/0)","3","3","N8z6BOSRhCLiVnroe_Nido"
"3GL25Y68431KL01623EPEWGEKZRMXD","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3LKC68YZ3BAWJNEMVG2IS1N1M4LOW1","A2LFM3P6OGUNNR","Submitted","Mon Aug 08 15:37:15 PDT 2022","Mon Aug 08 15:43:11 PDT 2022","Thu Aug 11 15:43:11 PDT 2022","","","","356","0% (0/0)","0% (0/0)","0% (0/0)","3","3","N8zayT1bz8-ShCT0q7Bido"
"3GL25Y68431KL01623EPEWGEKZRMXD","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3T3IWE1XG7U7CIN8FOPBUMB2XBBTQE","A2TVG2HLMKVMSL","Submitted","Mon Aug 08 14:20:34 PDT 2022","Mon Aug 08 14:24:16 PDT 2022","Thu Aug 11 14:24:16 PDT 2022","","","","222","0% (0/0)","0% (0/0)","0% (0/0)","3","3","N8zKBDzM4RhokVZUGb-ido"
"3GL25Y68431KL01623EPEWGEKZRMXD","3U6Z1K5VYWQKE8TH0ONEVSHDOLL8NS","A quick game","A quick game - this game may only be played once.","game, simple, quick","$0.30","Mon Aug 08 13:17:16 PDT 2022","5","BatchId:4798030;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 15 13:17:16 PDT 2022","","","3DL65MZB8EM1TYVSKBZLBVMKQMNCE2","A34GH9SAZ3NAGE","Submitted","Mon Aug 08 14:18:32 PDT 2022","Mon Aug 08 14:22:52 PDT 2022","Thu Aug 11 14:22:52 PDT 2022","","","","260","0% (0/0)","0% (0/0)","0% (0/0)","3","3","N8zJjhxO7B8_NBIbWO4ido"
